title,link,like,angry
[화제의 분양현장]“미군의 주거수요 맞춤설계… 안정적 임대수익”,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=020&aid=0003050484,0,0
[공시지가] 서울 마포구가 땅값 상승률 2위… 1위는?,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=417&aid=0000414272,1,0
“학군이 무섭네” 역대급 명문학군 갖춘 새 아파트 주택시장 관심집중,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=014&aid=0004181896,1,3
"표준지공시지가 4.47% ↑…""보유세 작년보다 더 내야""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=018&aid=0003482695,0,0
"저금리시대, 중도금 무이자 혜택 제공하는 오피스텔 ‘각광’",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=020&aid=0002992453,1,0
교통망·우수학군·가격... 3박자 갖춘 ‘분당 지웰 푸르지오’,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0004331327,0,0
조물주 위 건물주 '옛말'…상가 투자 ‘주의보’,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=215&aid=0000534691,9,0
"정부, 젠트리피케이션 지역 임대차 통계 새로 만든다",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=366&aid=0000334049,1,0
‘위례 엘포트 한라비발디’ 강남 수요자 몰려… 2월초 분양,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=123&aid=0002152172,0,0
2018년 강남4구에서 일반분양 6875가구 예정,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=008&aid=0003985334,0,0
"수도권 인근 아파트, e편한세상 양주신도시 4차",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=215&aid=0000618388,0,0
365일 내내 붐비는 랜드마크 복합상가 '분당 지웰 푸르지오' 상업시설,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=088&aid=0000585835,0,0
365일 내내 붐비는 랜드마크 복합상가 '분당 지웰 푸르지오' 상업시설,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=088&aid=0000585835,0,0
강남 신사에 등장한 10년 만의 新랜드마크' 신사역 멀버리힐스' 경쟁률 '최고...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=088&aid=0000592022,0,0
연예인 한도 따로 있나…남다른 대출한도 왜?,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=016&aid=0001287993,0,0
셀럽들이 고급주택에 관심 큰 이유는?,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=022&aid=0003302535,3,1
더블 역세권 품은 ‘역삼역 센트럴 푸르지오시티 상업시설’ 인기,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=016&aid=0001427162,0,0
[서울 집부자]마포 집값 상승률 1위…6억 넘는 집 대체로 '강남3구',https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=277&aid=0004228564,1,0
[탐방]수성세무서 ①대구의 자랑 '수성구'를 책임지는 '명품' 수성세무서,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=123&aid=0002186071,3,1
"비강남권 새아파트, 브렉시트·중도금 대출 규제…”우린 문제 없어”",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=421&aid=0002143271,1,0
"제주, 땅값 상승률 1위…서울 마포구 3위 '약진'",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=015&aid=0003731786,0,0
"압구정동 재건축 단지 `신현대(현대9·11·12차)`, 전용 107㎡ 월세 거래돼 눈...",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0004311301,0,0
문재인정부 시대 ‘이곳을 노려라’ 핫한 ‘마용성(마포·용산·성수)’…잠실...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=024&aid=0000056492,10,4
'리쌍-우장창창' 논란…본질과 해결책은?,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=421&aid=0002170819,14,0
"부천 옥길, 수도권 서남부권 유통 중심지 된다",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=011&aid=0003196240,4,0
[화제의 분양현장]주한미군 대상 안정적 임대수익,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=020&aid=0003057509,0,0
[fn 스트리트] 광역급행철도(GTX),https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=110&oid=014&aid=0004152197,3,0
[Real Estate] 오피스텔 대신 주차장? 틈새상품 뜬다…저렴한 땅값·짭짤한 월...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=024&aid=0000059662,1,0
강남역-낮과 밤이 다른 두 얼굴의 주인공,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=103&oid=009&aid=0004340548,0,0
역세권 개발의 불패신화 청라 7호선 신설역세권 수혜단지 '눈길',https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=014&aid=0003605765,0,0
삼성동 Real 역세권 ‘대치3차 아이파크’ 주목,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=215&aid=0000544564,1,0
국제학교 추가 개교 기대감에 투자고수 몰려 ‘제주 아이파크 스위트’ 견본주...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=011&aid=0003306035,4,0
‘재벌회장님댁’은 역시 용산에!!! 비싼 집 1~4위는 이건희 삼성그룹 회장 저...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=081&aid=0002713133,3,0
중소형 호텔 창업 노하우 가르치는 '중소형호텔 창업과정' 5기 모집,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=105&oid=468&aid=0000185453,0,0
"90년된 익선동 한옥마을의 이유있는 변신…""카페 품은 한옥, 월세는 종로 '반...",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=366&aid=0000366996,3,8
脫 강남… 연예기획사 ‘성수동 시대’,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=106&oid=021&aid=0002278254,0,0
꽁꽁 언 경기에 치솟는 중대형 상가 공실률-상가 공실률 10% 넘어 ‘곡소리’,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=103&oid=009&aid=0004307448,0,0
"청담동 '최순실 오피스텔', 전국에서 가장 비싸",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=422&aid=0000234214,0,0
"오피스텔 투자, 인근 대체 수요까지 살핀 뒤 결정을",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=005&aid=0000984301,2,0
"명동 네이처리퍼블릭, 13년째 가장 비싼 땅",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0003740291,0,0
"명동 네이처리퍼블릭, 13년째 가장 비싼 땅",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0003740291,0,0
"""철길따라 집값 상승""…'시흥·송도·김포' 수도권 新역세권 아파트 주목",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=018&aid=0003729569,8,0
[Real Estate] ‘강북의 반포’ 꿈꾸는 성수동 서울숲 옆 문화공원 추가 조성...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=024&aid=0000057820,5,2
"로데오거리 인근 아파트, 랜드마크로 ‘우뚝’",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=020&aid=0002995513,0,0
"부천 옥길, 수도권 서남부권 유통 중심지 된다",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=011&aid=0003165394,3,1
"[스타★테크①] 소녀시대 윤아, 건물주 되다…임대 수익률은 얼마?",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=106&oid=427&aid=0000032823,0,0
[& And 경제인사이드] 대박 경제효과? 위기의 신호탄?,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=005&aid=0000972051,0,0
상가 月매출 송파 2억3000만원 서울 최고,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=016&aid=0001127717,0,0
회사가 바로 '코앞' 직주근접 오피스텔 '인기',https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=057&aid=0001027509,1,0
두 번의 좌절…‘35층 은마’ 이젠 달릴수 있을까,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=050&aid=0000046071,6,9
"[집코노미]""휴가 보다 청약"" 비수기 사라진 7월에 알짜 분양 봇물",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=015&aid=0003971691,1,1
5~6월 서울 6337가구 일반분양…청약열기 '후끈',https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=119&aid=0002256534,0,0
네이처리퍼블릭 15년째 땅값 1위… 서울 땅값 97% 올랐다,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=469&aid=0000303339,0,0
[데일리안 오늘뉴스 종합] '靑 김기현 하명 수사 의혹' 일파만파…취임 2년차...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=119&aid=0002367343,2,0
수서역 SRT 개통으로 주목 받는 강남센터뷰,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=057&aid=0001052446,1,0
약 1만여 세대 배후 수요 품은 테라스 상가 ‘송파 센트라포레’ 분양,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=016&aid=0001432099,0,0
"지하철 7호선 연장소식에 청라, 분양활기 띤다",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=057&aid=0000924979,0,0
부자들의 빌딩투자 엿보기-강남 뒷골목·강북 대로변으로 영토 확장,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=004&oid=009&aid=0004227728,3,0
"수익과 안정성을 '동시에'…단지내 상가, 분양 주목받는 이유",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=015&aid=0003909845,1,0
7호선 양주구간 사업속도 ‘박차’…수혜단지 기대감 상승,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=057&aid=0001235389,1,0
"편리한 교통과 쾌적한 환경을 함께, `상도엠코타운센트럴파크`",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0004277888,0,0
지역 부동산 시세 이끄는 대단지 아파트의 인기 e편한세상 용인 한숲시티 주목,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=011&aid=0002801851,0,0
"1년새 320조원 늘어난 5098조원, 한국 땅값의 비밀",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0004160551,9,16
서울 가로수길·연남동 '중소형 빌딩' 매물이 없다,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=014&aid=0003665165,2,0
"유동인구에 소비인구비율 높은 청담역, 상가투자처로 각광",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=014&aid=0003811992,0,0
지역 시세 주도하는 대형병원 인근 아파트 ‘동대신역 비스타동원’ 눈길,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=011&aid=0003326882,0,0
"부천 옥길, 수도권 서남부권 유통 중심지 예상",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=004&oid=366&aid=0000397636,0,0
막 오른 무점포 시대 오프라인서 고객 모으는 일은 끝 비대면 서비스로 비용절...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=024&aid=0000056123,9,0
"송파, 8·2대책이후 상승률 ‘톱’ 전국적 수요 몰리는 이유보니…",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=016&aid=0001339978,0,0
미사 힐스테이트 상가 등 경기권 대규모 상업시설 뜬다,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=103&oid=076&aid=0003122948,0,0
"밤에 문여는 술집, 낮에만 빌려 식당 영업… 경단女도 취준생도 ‘점포 공유’...",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=020&aid=0003127207,6,0
제주도 고급 오피스텔 ‘세인트스톤 더 부티크’ 인기↑,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=421&aid=0002691862,0,0
"상업지역 비율 낮은 지역, 희소성 높은 상가 투자 주목해볼만",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=057&aid=0001267505,0,0
"[이제는 디지털복지다](10)호텔·구직자 연결…야놀자, 숙박 일자리 쏟아낸다",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=030&aid=0002641226,2,0
명문학군 연말 분양 쏟아져… '학군 프리미엄' 기대,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=014&aid=0003746472,0,0
'제2의 리쌍-우장창창 사태 막는다' 상가 세입자 10년 영업 보장 추진,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=014&aid=0003828672,2,2
"[뉴스플러스] 강남 땅에 증권·보험까지 인수, '차이나 머니' 공습",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=214&aid=0000664729,84,0
'리쌍 사태'가 보여준 상가법의 오늘,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=308&aid=0000019261,54,0
대치동 학원가 '안전 골목길'로 탈바꿈,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=277&aid=0004362580,1,2
"‘더블역세권, 합리적인 분양가’…청계천 서희스타힐스 ‘인기’",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=020&aid=0003024536,0,0
'아이돌에서 건물주로'…카라 출신 구하라 32억원대 건물주 돼,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=106&oid=277&aid=0004026510,0,0
"희소가치 높은 역세권 오피스텔, 투자처로 ‘각광’",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=020&aid=0002995543,2,0
"‘대치3차 아이파크’ 상가, 메디컬센터 프리미엄 투자가치 돋보여",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=215&aid=0000545273,0,0
서울 개별주택 공시가 많이 오른 곳은 마포·용산,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=277&aid=0003737005,0,0
"이지스운용, 가로수길에 ‘제2의 쌈지길’ 만든다",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=011&aid=0003107899,7,1
삼성~ 잠실 매머드급 강남개발.. 기대심리 급상승,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=014&aid=0003645204,4,0
"다시 뜨는 주상복합, '세종 제일풍경채 위너스카이' 분양",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=215&aid=0000619612,2,0
어엿한 빌딩 주인 돼볼까…꼬마빌딩(5층 이하 소규모 빌딩) 투자의 모든 것,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=024&aid=0000052586,2,0
[팀장칼럼] 20대 국회는 사각지대 권리금 문제를 해결할 수 있을까,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=110&oid=366&aid=0000327077,1,0
"한화건설, 내달 첫 분양 나서…‘수지 동천 꿈에그린’",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0004314872,0,0
"3000가구 이상 대단지 아파트, 가격 상승폭 높아",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=119&aid=0002213870,1,0
"[머니+] 낡은집 고치다, 家치를 올리다",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=011&aid=0003010549,10,7
[역삼역 센트럴 푸르지오시티] '강남 속의 강남' 역삼역 걸어서 5분거리 오피...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=366&aid=0000340734,0,0
청담역 도보1분.. 희소성 부각되는 청담동 소형주택 어디?,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=014&aid=0003787406,0,0
63억 건물매입에 50억이 대출 연예인 특별대출 따로 있나요?,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=016&aid=0001288105,1,14
[시선+] 기대와 우려 교차하는 동탄2신도시,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=015&aid=0003749350,1,0
커피숍·피부숍 1년새 20%↑… 술집·식료품점↓,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=081&aid=0002779067,0,0
"NH농협금융, NH농협금융PLUS+ 삼성동금융센터 개점",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=011&aid=0003038704,0,0
"SRT 품은 평택역 역세권, 배후수요 갖춘 뛰어난 투자가치로 인기",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=020&aid=0003086436,1,0
[화제의 분양현장]주한미군 평택시대… 328실 초특급 규모 렌털하우스 등장,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=018&aid=0003938695,0,0
유망한 상가 투자처 어디?…'학세권·앵커시설·택지지구' 뜬다,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=123&aid=0002134977,0,0
저금리 지속… 오피스텔 시장은 인기,https://search.naver.com/p/crd/rd?m=1&px=526&py=1319&sx=526&sy=712&p=UCvFUwp0J1sssbUMjMRsssssttV-193612&q=%EA%B0%95%EB%82%A8%EA%B5%AC%26%EC%83%81%EA%B6%8C%26%EB%B6%80%EB%8F%99%EC%82%B0&ie=utf8&rev=1&ssc=tab.news.all&f=news&w=news&s=KfdiWz2UvILGv%2BsCe%2FpJQA%3D%3D&time=1581311927181&bt=32&a=nws*e.nav&r=11&i=880000F1_000000000000000002134977&u=https%3A%2F%2Fnews.naver.com%2Fmain%2Fread.nhn%3Fmode%3DLSD%26mid%3Dsec%26sid1%3D101%26oid%3D123%26aid%3D0002134977,0,0
[화제의 분양현장]“미군의 주거수요 맞춤설계… 안정적 임대수익”,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=020&aid=0003059214,0,0
"자라 창업주, 가로수길 'H&M건물' 샀다",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=011&aid=0002948423,8,0
랜드마크 인기 따라 집값도 꿈틀…서울 삼성동·인천 청라·용산 한강로 뜬다,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=004&oid=009&aid=0004209788,470,2
[Real Estate] 8·2 대책 후 인기 급상승 ‘꼬마빌딩’ ‘규제 무풍지대’ 관...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=024&aid=0000057453,2,0
[S-Moeny] 강남 '두개의 탑'···주변 땅값이 뜨겁다,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=011&aid=0003005551,4,1
공시지가 4.47% 올라… 제주 19% 최고,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=022&aid=0003021511,0,0
2030년까지 동시다발 대형사업...강남권 개발 핵심지역으로 부상,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=011&aid=0003183909,7,4
" 구하라, 강남 논현동 32억원대 건물주 됐다 ",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=106&oid=018&aid=0003865747,0,0
배고픈 큰손은 '강남行'···족집게 金씨는 '脫강남',https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=011&aid=0003018114,2,0
"""밤길 귀가 안심"" 경찰 신청사 이전, 주민도 반긴다",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=011&aid=0003078569,0,0
새해 분양시장 개막… 마수걸이 단지는 어디?,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=022&aid=0003133412,0,0
희소성 높아 인기 `역삼역 센트럴 푸르지오시티 상업시설`,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=029&aid=0002479597,0,0
"NH농협금융, 강남에 초대형 복합점포 '삼성동 금융센터' 개점",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=008&aid=0003864142,0,0
4~6월 전국 오피스텔 1만6500여실 분양…수도권 80% 집중,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=119&aid=0002177119,0,0
"재건축 본격 시동 거나?…압구정동, `현대3차아파트`",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0004172061,0,0
[슬로 뉴스] 복비 99만원의 유혹… 복덕방 변호사 운명은?,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=005&aid=0000930577,50,0
자양동 아파트 `자양우성3차` 전세가 5억원에 거래 완료,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0004206399,0,0
[S-Moeny] 강남 ‘두개의 탑’···주변 땅값이 뜨겁다,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=011&aid=0003005760,10,0
"""유명 연예인들의 대표 투자처""… 강남 신사의 새로운 프리미엄 복합상가 '신...",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=088&aid=0000594464,0,0
"외국계 투자가, 이마트 강남 신사동 땅 사들여",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=011&aid=0002950683,2,0
"이상한 초고층 아파트 몸값..서울은 '금값', 지방은 '똥값'",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=018&aid=0003803390,15,15
"'7호선 청라 연장'소식에 청라 집값도 '껑충' 'IS동서, 청라 센트럴 에일린의...",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=057&aid=0000912922,0,0
수도권 2억원대 새 아파트 'e편한세상 양주신도시 4차',https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=215&aid=0000624952,3,0
"올해 분양시장, 도시정비사업 '전성시대'…Top 10은?",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=119&aid=0002163081,0,0
대단지 브랜드 아파트가 스테디셀러로 인기있는 이유는?,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=468&aid=0000177184,0,0
압구정 재건축 `35층 대못` 임박…들끓는 주민들,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0004048507,8,7
신분당선 강남구간 올 하반기 착공 교통 호재 누리는 단지 뜬다,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=020&aid=0002957014,2,0
[현장르포] 여름방학 특수 맞은 강남 학원가,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=014&aid=0003852803,0,0
서울 휘경동 `행복주택` 첫삽도 못뜨는 이유는,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=018&aid=0003590218,0,2
귀하신 몸 '초역세권' 상가…어딜 노릴까,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=015&aid=0003780725,0,0
'맘스'스퀘어' 강남 대치동 학원타운 유치··· 교육특화 앞세워 인기,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=215&aid=0000692671,2,2
낮은 금융 상품 수익률로 각광 받는 오피스텔,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=123&aid=0002136108,0,0
유통기업 '강남시대' 막 올랐다,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=277&aid=0003954267,0,0
"6월 준공임박, 투자와 동시에 월세 받는 GS건설 역삼자이 상가",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=277&aid=0003758434,0,0
"[브렉시트 후폭풍] ""건설사 돈맥경화·수주위축 우려…재건축·분양권 광풍 주...",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=366&aid=0000332400,1,0
수사 대상에 오른 직역갈등···警 “변호사 복덕방‘ 기소의견 송치,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=277&aid=0003721767,0,0
"유동인구 풍부한 논현동 1층 상가, 최근 월세가는?",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0004138434,0,0
"""규제 적은 꼬마빌딩 투자 나서볼까"" 한경닷컴 '제2회 무조건 성공하는 빌딩 ...",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=015&aid=0004030408,3,2
[그 동네 어때 ④압구정] 층수 제한 뒤숭숭…“유례없는 한파”,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=016&aid=0001183156,2,0
"행정복합타운 코앞…, 동작구 `상도더샵1차` 기대감↑",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0004182108,2,0
강남 3채 들고 종부세 열심히 내는 사람은 '루저',https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=417&aid=0000438948,30,81
프리미엄 메디컬센터 상가 ‘대치3차 아이파크’ 마감 임박,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=011&aid=0003033901,1,0
"[서울 미식로드]④ 시장골목의 튀는 변신…가로수길 뺨치는 샤로수길, 권리금...",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=103&oid=366&aid=0000353922,5,0
"평창 올림픽 호재··· 주변 오피스텔, 아파텔 인기",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=029&aid=0002386930,0,0
"[BIFAN의 영화인들③] <7호실> 이용승 감독 - 을과 을, 약자들의 사투",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=106&oid=140&aid=0000033843,0,0
[경매사냥] 서울 역세권 아파트 인기 꾸준…잠실동 레이크팰리스 135.8㎡ 1회...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=366&aid=0000368115,0,0
"최근 교통여건 개선 호재··· 양주신도시 옥정지구 10년 공공임대주택, ‘눈...",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=011&aid=0003277931,2,1
학부모 다 아는 명품 초·중·고 교육1번지 ‘태릉 해링턴 플레이스’,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=081&aid=0002981254,0,0
교통 요충지·재개발… ‘강북 거점도시’ 속도 내는 청량리역세권,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=081&aid=0002874337,13,0
`청·사` 빌딩 사던 ★들…요즘은 `연·수·원` 에 뜬다,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0004003447,11,9
"부천 옥길, 수도권 서남부권 유통 중심지 된다",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=057&aid=0001231084,0,2
"현대비에스앤씨, 강남 대치동에 ‘현대썬앤빌 테헤란’ 분양",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=103&oid=030&aid=0002538998,0,0
