title,link,like,angry
“강남·마용성 관망… 강북·송도 돈 몰려” 집값전망 난무,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=021&aid=0002411568,15,122
"금호동 대우아파트, 저가 매물 거래 활발…호가 상승 분위기",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=025&aid=0002919534,1,1
꺾이지 않는 서울 집값…잠실 `엘리트` 전용 84㎡ 20억 시대 열었다,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=029&aid=0002575743,22,48
서울 아파트값 25주 연속 올랐다…'12·16대책' 발표 날 0.2%↑,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=003&aid=0009616169,7,4
아파트 죄니 오피스텔 '들썩'… 넉달째 가격 상승,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=008&aid=0004329616,3,5
건설주 1년 만에 20% 하락···솟아날 구멍은?,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=119&aid=0002372575,5,28
서울 분양시장 불패… 자신감 근거는 '수요-공급 법칙'?,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=008&aid=0004182135,7,34
"""사업 존폐 위기 몰렸다""…재개발·재건축 단지 '대혼란'",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=015&aid=0004260188,33,354
"‘대전 부동산시장’ 오름세, 하반기도 이어갈까",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=417&aid=0000450498,0,0
"“다주택자, 한채만 남겨라”…대출 조이고, 세금 올린다",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=374&aid=0000200642,18,12
"""돈 있어도 못사요""… 강남보다 매물찾기 더 어려운 강북",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=366&aid=0000457966,22,164
총선 앞 ‘집값 상승’ 위기감…투기수요 ‘원천 차단’ 강수,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=028&aid=0002478476,47,188
[친절한 경제] '무주택자 집 사기 더 어려워져도…집값부터 잡자',https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=055&aid=0000779174,62,433
'박선호 국토부 차관 “12·16대책으로 집값 잡을 수 있다”,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=018&aid=0004538391,6,47
[불황 늪에서 피어나는 연꽃기업] (4) 최기보 상지카일룸 대표| “부동산 침체...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=004&oid=009&aid=0004347548,3,0
마용성 위협하는 이곳-학군·교통 다 갖춘 광진…강북 상승률(올 아파트값 10...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=024&aid=0000064171,11,2
"“부동산대책, 규제 내려놓고 시장에 맡겨라”",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=417&aid=0000439074,95,42
신축 품귀에 시세 뛰어넘는 고가 보류지 속속 등장,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=014&aid=0004343288,7,9
"목동 중앙하이츠 펠리시티, “서울 오피스텔 투자처로 급부상한 이유”",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=277&aid=0004595681,0,0
주택시장 규제 옥죄니 건설사도 눈치보기 내년 아파트 분양계획 15% 가량 감소...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=103&oid=241&aid=0002990983,0,0
하락 모르는 구리 아파트…1년째 '나홀로 상승',https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=015&aid=0004130765,47,34
"전국 오피스텔 매매가 4달 연속 ↑…""아파트 규제 강화 여파""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=277&aid=0004594588,0,0
"[노영희의출발새아침] 박원순""청와대 선거개입?선거는 민심, 왜곡하는 일 절대...",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=052&aid=0001379123,0,2
내년 하반기부터 전매제한…상반기 입주 15억 이하 분양권 ‘귀하신 몸’,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=016&aid=0001617527,1,1
초강력 12·16 대책에도…이번주 서울 아파트값 0.23%↑,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=277&aid=0004593150,9,7
'투기'냐 '사다리'냐…12·16 대책은 무얼 끊어낼까,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=079&aid=0003302499,2,16
"뜨거운 열기, ’힐스테이트 하버하우스’ 사업설명회 성료",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=277&aid=0004594783,0,0
상한제 '철퇴'에 이주비 대출 제한까지…재개발·재건축 '존폐 기로',https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=015&aid=0004260280,9,86
"[일문일답] ""고가주택 자금출처 조사, 주택거래 허가제 효과 나올 것""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=366&aid=0000458267,0,9
"[출근길 인터뷰] 15억 넘는 집, '현금' 주고 사라…초고강도 규제",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=422&aid=0000406249,6,43
박원순 “서울 아파트값 24주째 상승… 임대료 동결 권한 내게 달라”,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=022&aid=0003422489,23,334
신축 품귀에 보류지 입찰가 고공행진… 분양가의 2배 수준,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=014&aid=0004343312,3,19
"전문가들 ""강력규제 총망라…이 정도라면 집값 잡는다""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=421&aid=0004360638,51,227
서울·수도권 아파트값 6년 연속 상승...역대 최장기록,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=052&aid=0001374468,5,58
풍선효과 나타나자… 수도권까지 무더기 분양가상한제,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=029&aid=0002574865,12,16
풍선효과 나타나자… 수도권까지 무더기 분양가상한제,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=029&aid=0002574865,12,16
홍남기 부총리 “필요하면 내년 상반기 추가대책 내놓는다”,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=016&aid=0001614525,2,0
서울·수도권 아파트값 6년 연속 상승...역대 최장기록,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=052&aid=0001374507,1,22
[이슈체크] 우왕좌왕 재개발 재건축에…“서울 아파트 모자라”,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=374&aid=0000201004,5,45
분양가상한제 확대 시행…신축 아파트 몸값 더 뛰나,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=018&aid=0004538219,7,15
[매경포럼] `투기와의 전쟁`이란 낡은 프레임,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=110&oid=009&aid=0004487880,9,3
대출 길 막혔는데 전세 수요는 폭발… 연쇄 '전세 대란' 불보듯,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=023&aid=0003494456,12,90
"""개포주공 1년새 10억↑""…서울 집값 뛰자 지방 청약도 '후끈'",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=448&aid=0000288116,40,962
문답으로 살펴본 ‘주택시장 안정화 방안’,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=123&oid=298&aid=0000295156,0,0
"[일문일답]홍남기 ""집값 안정 안 되면 내년 상반기 더 강력 대책 마련""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=003&aid=0009609866,2,39
[이근우 기자의 경제학으로 세상읽기]강남 좌파는 왜 재건축을 싫어할까,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=103&oid=009&aid=0004381251,46,4
잇단 규제에도 서울 아파트값 6년 연속 '상승',https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=214&aid=0000999125,1,39
입시제도 개편·상한제에···날개 단 '래미안대치팰리스',https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=011&aid=0003667676,4,9
부동산 한파에도 식지 않는 절대강자 소형아파트 인기 비결,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0004328349,2,1
“집값 잡은 건 외환위기뿐…급매물 쏟아지진 않을 듯”,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=081&aid=0003051857,10,34
“일단 전세 살며 기다리자”… 12ㆍ16 대책이 키우는 ‘전세대란’ 공포,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=469&aid=0000450678,19,135
"청담 17억, 왕십리 10억 신고가… 12·16 대책 안 먹혔다",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=023&aid=0003494758,34,100
"""총선 어떡하라고""…여당 의원들, 초강수 둔 김현미 맹공",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=029&aid=0002575573,9,161
"수요 죄고 다주택자 매각 길도 열었지만…""장기 대책은 못 될듯""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=366&aid=0000458250,4,68
"[12·16 대책] Q&A(주택정책) ""과도한 집값 상승 기대감 사라질 것""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=001&aid=0011279232,0,4
소비심리 7개월 만에 기준선 회복…3개월 연속 오름세,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=001&aid=0011239789,14,73
12·16 대책 발표 직전 0.2%까지 치솟은 서울 아파트값,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=421&aid=0004366836,1,2
지방 분양 이끄는 '대대광' 6월까지 1만1000가구 공급,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=417&aid=0000408771,2,0
분양시장 수도권 서남부 열기 안양 안산까지 도달,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=014&aid=0004341707,3,1
상한제·종부세에도 서울 매물 품귀현상 계속,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=119&aid=0002370794,4,21
[따져보니] 주택 보유稅 부담 얼마나 더 느나,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=448&aid=0000288214,4,39
아파트값 계속 오르는데…더 뜨거워진 청약시장 ‘광풍’,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=374&aid=0000200373,6,35
<2019년 10大 국내 뉴스>‘조국 사태’로 사회 두쪽… 文지지율 한때 39%,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=021&aid=0002411943,3,23
'서울 똘똘한 한채' 부추긴 정책… 지방은 10% 빠졌다,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=023&aid=0003494454,1,57
[12·16 후폭풍②] 세입자에게도 불똥 튀나…전세금 부담 늘어날 듯,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=448&aid=0000288364,7,32
시장은 일단 술렁이는데…서울 집값 떨어질까?,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=214&aid=0001000992,1,10
"[일문일답]홍남기 ""불로소득 허용하지 않을 것""…김현미 ""공급 우려는 '공포 ...",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=310&aid=0000075980,6,12
"[12.16대책] 대출·세제·청약 망라한 초강력 규제, 이번에 통할까",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=214&aid=0001000940,10,18
"""지난주 15억 계약했는데""…문의 빗발 시장 '술렁'",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=028&aid=0002478621,11,30
당장은 ‘거래잠김’ 가능성…다주택자 힘겨루기 6개월이 관건,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=014&aid=0004341799,4,9
"분양열기, 안산·안양으로 확산",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=008&aid=0004328263,3,6
서울 아파트값 0.23%↑… 강남 '주춤' 양천도 '관망',https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=374&aid=0000200622,4,23
대통령 경고에도 집값 뛰자…초고강도 대책 발표,https://search.naver.com/p/crd/rd?m=1&px=322&py=1417&sx=322&sy=712&p=UCZMUsp0YiRss57XGH8ssssst7N-471389&q=%EC%84%9C%EC%9A%B8%26%EB%B6%80%EB%8F%99%EC%82%B0%26%EA%B3%B5%EA%B8%89%EB%B6%80%EC%A1%B1&ie=utf8&rev=1&ssc=tab.news.all&f=news&w=news&s=jQWeSInoztxZOv9zJle1%2BQ%3D%3D&time=1581321901920&bt=14&a=nws*e.nav&r=12&i=8811AD97_000000000000000000200622&u=https%3A%2F%2Fnews.naver.com%2Fmain%2Fread.nhn%3Fmode%3DLSD%26mid%3Dsec%26sid1%3D101%26oid%3D374%26aid%3D0000200622,4,23
[MK 시황] “일단 지켜보자” 서울 강남 중심으로 매수·매도 관망세 돌입,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0004486611,7,2
역대급 대출 규제…“주택시장 일시적 소강상태 불가피”,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=016&aid=0001614807,4,21
"""매매·전세 씨가 말랐다""…강남 아파트 '매물 품귀' 왜?",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=003&aid=0009601238,20,66
"[생생경제] 진짜 최강이 나타났다, '세제·대출·청약' 다 옥죄는 12·16대책...",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=052&aid=0001377568,1,1
‘1순위 당첨가점 52점’ 서울 아파트 청약 전략 분석,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=468&aid=0000602001,0,0
분양가상한제 적용 27개 동에서 322개 동으로 ‘무더기 확대’,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=005&aid=0001268966,0,7
"[전문가 진단]전방위 확산되는 집값 상승세…서울 집값 꼭지인가, 더 오르나",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=277&aid=0004589914,7,20
분양가 상한제 다음주 시행…내달 초 '강남+α'에 적용할 듯(종합),https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=001&aid=0011155237,32,234
"경실련 ""서울 34개 지역 아파트값 문재인 정부 출범 이후 올랐다”",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=032&aid=0002977574,20,373
(3)집값 잡으려다 시장만 불태운 ‘집값 정책’ [키워드로 보는 2019 경제],https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=032&aid=0002981213,5,41
洞단위 핀셋지정 한다더니...수도권까지 상한제 칼날,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=011&aid=0003667078,4,7
서울·수도권 아파트값 6년 연속 오른다…역대 최장 기록 경신,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=468&aid=0000601725,1,0
[제14회 머니톡콘서트] 부동산 규제 속 성공투자 전략은? (종합),https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=417&aid=0000464947,1,0
서울 27개동 분양가 상한제…강남4구 '22개동' 집중 타깃,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=421&aid=0004289870,11,30
"내년 전국 34만가구 입주, 2년 연속 감소…강남3구는 18.7%↑",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=003&aid=0009604234,0,0
"""60점도 불안""…청약 광풍에 치솟는 '청약가점'",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=003&aid=0009607619,5,17
"""60점도 불안""…청약 광풍에 치솟는 '청약가점'",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=003&aid=0009607619,5,17
‘백약이 무효’ 서울 아파트값 6년 연속 고공행진,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=081&aid=0003049570,2,9
상한제 약발 안 통하는 서울 집값…'종부세' 충격에도 시큰둥,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=001&aid=0011232836,31,145
규제 아랑곳 않는 서울 집값…6년간 상승 신기록 '눈 앞',https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=018&aid=0004533040,15,56
수도권으로 확산된 청약 열기…경기도 가점 50점은 돼야 당첨권,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=366&aid=0000459586,0,5
"""단기부동자금·3기 신도시 보상금 '주목'…서울·경기권 일부 부동산 시장 호...",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=015&aid=0004073658,12,10
[김경래의 최강시사] 김기식 “아파트 사냥꾼들에겐 중과세가 특효약”,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=056&aid=0010774716,0,2
한남3구역 사상 초유 입찰무효···강북 최대 재개발사업 지연 불가피,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=011&aid=0003657514,14,62
“한남 3구역 입찰 무효” 충격 빠진 재개발시장,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=025&aid=0002955885,69,154
[홍성철의 까칠하게 세상읽기] `不勞 소득주도성장`,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=110&oid=029&aid=0002574517,10,1
분양가 상한제 시행 '초읽기'…대상지역은 어디,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=215&aid=0000817444,9,79
서울 청약 당첨 커트라인 52점…연내 노려볼 단지는,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=018&aid=0004533408,0,0
"""일단 계약금부터"" 오르는 서울 집값에 마음 급한 지방 큰손들",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=079&aid=0003302908,6,3
"내년 서울 집값 오를까…증권업계 ""상승세 꺾일 가능성 커""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=057&aid=0001405524,0,0
"박원순 시장, ‘누빙조후(鏤氷雕朽)’ 언급…대권 향한 마라톤 시작?",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=016&aid=0001615259,0,5
[김대호의 경제읽기] 서울 아파트 전셋값 상승…인기 학군 전세 품귀,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=422&aid=0000406453,0,1
잇단 규제에도 서울 아파트값 6년 연속 '상승',https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=214&aid=0000999160,0,3
빵 없으면 케이크?... 헛다리 짚은 서울시 청년주택,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=047&aid=0002240104,18,47
또 서울 집값 '껑충'...전셋값 덩달아 상승,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=052&aid=0001372779,18,111
"재건축 관리처분인가 단지, 분양가 상한제 6개월 유예(종합2보)",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=001&aid=0011115291,20,71
내주부터 9억 초과 주택보유자 전세대출 제한,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=014&aid=0004321513,5,4
상한제 시행에도 신고가…집값 상승 '불씨' 남은 '마·용·성',https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=366&aid=0000456065,20,59
"‘핀셋’ 버리고 ‘메스’ 들었다… 상한제, 27개동 → 322개동",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=005&aid=0001269117,4,2
"증권가 ""서울 등 인기지역 주택가격 조정 전망…중장기는 지켜봐야""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=421&aid=0004363091,1,2
"정부 ""강남권 중심 다시 들끓는 투기 수요 막겠다""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=079&aid=0003302225,1,33
지방 광역시 8000여가구 분양…지난해 대비 3배 늘어,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=119&aid=0002369213,0,1
[데스크 칼럼] 국민이 집을 사면 배가 아픈 정부,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=016&aid=0001614941,26,31
분양 시장 `아비규환`,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=029&aid=0002570485,8,146
분양 시장 `아비규환`,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=029&aid=0002570485,8,146
"HUG 분양가vs 분상제vs 시세, 최저가는 어디?",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=014&aid=0004305631,3,30
아파트 대체상품 아니었어?… 전국 오피스텔 매매가격 넉달 연속 뛴 이유,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=417&aid=0000485907,8,5
집값 상승 부메랑 된 '주택임대사업자',https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=215&aid=0000829525,32,446
"[집중진단] 25주 연속 치솟은 집값…상한제 한 달, 평가는?",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=374&aid=0000199935,12,72
"9억 초과 1주택자, 다음주부터 전세대출 보증 제한",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=014&aid=0004321611,6,53
'12·16 대책'에도 서울 아파트값·전세 상승세 안 꺾여,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=023&aid=0003495296,10,2
'분양가 상한제' 지역 발표…동 단위 '핀셋 지정',https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=214&aid=0000991560,14,47
종부세 올랐지만 매물 실종…“집주인들 버티자는 심리 강해”,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=028&aid=0002478116,19,67
분양가상한제 시행 임박에도…서울 아파트값은 ‘고공행진’,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=374&aid=0000196070,6,20
"""청약열풍, 공급부족 우려는 불안심리 탓""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=417&aid=0000446977,5,5
<포럼>무주택자와 중산층 잡는 12·16 대책,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=110&oid=021&aid=0002411430,10,0
"온기 돌던 검단 신도시, 다시 ‘미분양 공포’",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=014&aid=0004336124,10,28
박원순 연일 쓴소리…대선 겨냥 표심 다지기 나섰나,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=016&aid=0001615401,0,2
집값 고공행진에도 폭발하는 거래량…서울은 ‘난리’ 경기도는 ‘더 난리’,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=366&aid=0000457524,43,170
집값 고공행진에도 폭발하는 거래량…서울은 ‘난리’ 경기도는 ‘더 난리’,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=366&aid=0000457524,43,170
"[일문일답] 홍남기 ""집값 안정 안되면 내년 더 강력한 대책""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=005&aid=0001256631,8,40
서울 27개 동에 ‘분양가상한제 핀셋’…시장은 물음표,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=015&aid=0004217321,24,904
분양가 상한제 내년 4월부터 적용,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=020&aid=0003238798,0,22
8월까지 분양실적 36.5%…2016년 이후 내리막,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=366&aid=0000447774,8,58
"박선호 국토차관 ""목동·흑석동·과천 필요하면 분양가상한제 추가 검토""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=003&aid=0009590044,3,4
"광진구 아파트값, 마포 추월…10개월만에 '역전'",https://search.naver.com/p/crd/rd?m=1&px=295&py=1462&sx=295&sy=712&p=UCZnllp0JXossDUgUfVssssstAl-294107&q=%EC%84%9C%EC%9A%B8%26%EB%B6%80%EB%8F%99%EC%82%B0%26%EA%B3%B5%EA%B8%89%EB%B6%80%EC%A1%B1&ie=utf8&rev=1&ssc=tab.news.all&f=news&w=news&s=jQWeSInoztxZOv9zJle1%2BQ%3D%3D&time=1581322190989&bt=14&a=nws*e.nav&r=14&i=88000127_000000000000000009590044&u=https%3A%2F%2Fnews.naver.com%2Fmain%2Fread.nhn%3Fmode%3DLSD%26mid%3Dsec%26sid1%3D101%26oid%3D003%26aid%3D0009590044,3,4
"광진구 아파트값, 마포 추월…10개월만에 '역전'",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=003&aid=0009590044,3,4
서울-과천-분당 10월부터 분양가상한제,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=020&aid=0003234643,10,22
시가 15억 넘는 집 주담대 금지·상한제 13개구로 확대,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=011&aid=0003667121,3,9
"[12·16대책] 분양가상한제 27개→337개로 대폭 확대…과천,광명 등 수도권 첫...",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=029&aid=0002574677,1,3
"""겨울 비수기 없다""… 서울 가까울수록 분양시장 '후끈'",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=014&aid=0004338144,2,19
"순호건설 배순호 대표, “2020 토지시장 기대감…원주 부론산단에 관심”",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=008&aid=0004330010,5,2
작년 집값급등때 증여·상속만 늘었다,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0004461656,1,12
“1년 뒤 집값 오른다” 소비자 전망 8개월 연속 상승,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=081&aid=0003046789,45,161
백약이 무효… 서울 집값 1년 만에 최대폭 상승 [뉴스+],https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=022&aid=0003418845,19,194
서울 이어 수도권… 광명·의왕 아파트도 10억대로,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=023&aid=0003493184,7,29
"민간 분양가상한제, 규제 밖 지역 풍선효과 우려 키워",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=366&aid=0000440735,8,16
관리처분인가 단지 분양가상한제 6개월 유예…6만8000가구 대상,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=005&aid=0001244851,3,10
다주택자 2~3배 종부세 폭탄에도…서울 집값 상승 계속,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=119&aid=0002368384,5,30
[속보]11월 소비자심리지수 100.9…체감경기 좋아졌다,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=005&aid=0001263123,123,873
