title,link,like,angry
전셋값 하락폭 7년만에 최대…‘깡통전세’ 서울까지 북진하나,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=018&aid=0004279512,71,11
올해 정비사업 분양 5만6000여가구…2000년 이후 '최다',https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=003&aid=0008374083,2,0
올해 표준 단독주택 공시가격 5.51% 상승...보유세 소폭 늘어난다,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=028&aid=0002396096,83,180
[부동산] 여의도 47세 아파트의 울분,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=037&aid=0000025790,4,61
광운대역세권에 17층 규모 공동주택·사회복지시설 생긴다,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=001&aid=0010247157,0,0
다시 달아오르는 서울 집값… 비투기지역이 견인,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=005&aid=0001120201,28,92
"9·13대책 이후, 서민은 팔고 부자는 산다",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=020&aid=0003212864,4,5
올해 서울 강남·도심 아파트 2만가구 분양,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=001&aid=0009318968,1,0
단독주택 공시價 급등…보유세 최고 41% 늘어,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0004089078,0,1
집값 잡으려 분양가 누르니 공급 '뚝'… 시장의 역습 [fn선임기자의 경제노트...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=014&aid=0004253332,16,22
“그때 집 샀어야 했는데”… 상대적 박탈감에 가정불화 -우울증,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=020&aid=0003167722,393,"8,425"
"주택명가 HDC현대산업개발, 11개 단지, 1만 6천 가구 분양",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=011&aid=0003451031,33,7
도배·이사비 지원에도..세입자 구하기 쉽지않네,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0004478895,4,0
"법무법인 한별, 베트남 베스트랜드그룹과 부동산개발사업 법률자문 제공 MOU ...",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=016&aid=0001400581,23,7
"아파트값...꼬리내린 강남, 꼿꼿한 강북 왜?",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=100&oid=421&aid=0003407478,68,15
"안철수 ""김문수와 단일화 물밑작업 없다""…여지는 남겨",https://search.naver.com/p/crd/rd?m=1&px=317&py=1439&sx=317&sy=892&p=UB%2FDxlp0J1ZssuOQfwZssssst3d-379168&q=%EA%B0%95%EB%82%A8%EA%B5%AC%26%EC%9E%AC%EA%B0%9C%EB%B0%9C%26%EC%9E%AC%EA%B1%B4%EC%B6%95&ie=utf8&rev=1&ssc=tab.news.all&f=news&w=news&s=X2Aisv1M6SIvNzZdAOr8bg%3D%3D&time=1581245906967&bt=22&a=nws*j.nav&r=12&i=08138263_000000000000000003407478&u=https%3A%2F%2Fnews.naver.com%2Fmain%2Fread.nhn%3Fmode%3DLSD%26mid%3Dsec%26sid1%3D100%26oid%3D421%26aid%3D0003407478,68,15
"""세텍개발 예정대로"" 강남주민 집단 청원",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0004295713,44,75
"소셜믹스 갈등…""이대론 탁상행정"" vs. ""가야할 길""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=119&aid=0002348701,6,1
올 서울 재산세 10% '껑충'… 8년 만에 최고치,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=015&aid=0003980155,0,2
전국 아파트 평균값 3.3㎡당 1천47만원…역대 최고가,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=001&aid=0009066094,1,0
나 홀로 단지의 재발견-등촌위브·구의자이…초역세권 새집 두둥실,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=024&aid=0000063438,0,0
서울 아파트값 상승폭 2주 연속 둔화,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=052&aid=0001113504,0,0
강남 출퇴근 20분 단축…서리풀터널 개통에 방배동 집값 들썩,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=008&aid=0004207495,27,36
"HDC현대산업개발, 올해 1만5888세대 공급",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=421&aid=0003345072,0,0
서울 개별주택 공시가 7.3%↑…100억넘는 단독주택 1년새 3배↑,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=005&aid=0001129528,104,"2,407"
“서초·강남 그린벨트 풀리나”… 시장은 벌써부터 들썩,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=056&aid=0010465188,0,0
올해 서울 강남·도심 아파트 2만 가구 분양,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=016&aid=0001575902,14,6
[후폭풍 커지는 분양가 상한제] “사실상 강남이 타깃”…반발기류 확산,https://search.naver.com/p/crd/rd?m=1&px=293&py=1369&sx=293&sy=892&p=UB%2FDHsp0JXVsskFSK1CssssstRo-026751&q=%EA%B0%95%EB%82%A8%EA%B5%AC%26%EC%9E%AC%EA%B0%9C%EB%B0%9C%26%EC%9E%AC%EA%B1%B4%EC%B6%95&ie=utf8&rev=1&ssc=tab.news.all&f=news&w=news&s=X2Aisv1M6SIvNzZdAOr8bg%3D%3D&time=1581245937224&bt=22&a=nws*e.nav&r=11&i=8800010E_000000000000000001575902&u=https%3A%2F%2Fnews.naver.com%2Fmain%2Fread.nhn%3Fmode%3DLSD%26mid%3Dsec%26sid1%3D101%26oid%3D016%26aid%3D0001575902,14,6
공시지가 올리면 분양가도 오르는데…상한제 딜레마,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=025&aid=0002932928,7,16
[민간택지 상한제 땅값 감정평가 후폭풍] 정부가 제 발등 찍는 악수 될까,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=243&aid=0000009059,0,2
그린벨트 못풀면 다음 공급카드는…서울유휴부지·경기그린벨트가 '답'?,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=003&aid=0008805162,4,26
4월 이후 서울 비강남권 아파트값 상승률 강남권 앞질러,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=001&aid=0010181150,5,6
"[머니포커스] 강남 재건축, 은마는 달린다?",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=417&aid=0000185475,9,0
대치쌍용1차 수주전쟁 개봉박두,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=011&aid=0003409636,4,0
올해도 강북 분양시장 훈풍 불까… 재건축·재개발 단지 공급 대기,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=417&aid=0000230933,1,0
투기과열지구내 거래 가능한 분양권 1회만 팔 수 있다,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=001&aid=0009465567,128,56
디자인·환경·분양가 릴레이 규제…공급 옥죄 수년뒤 집값 자극,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0004334128,7,26
내년 서울 강남4구 6천800가구 분양…올해보다 25%↑,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=001&aid=0009777437,0,0
쏟아지는 내년 분양물량…'돈 되는' 알짜 단지는 어디?,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=018&aid=0003999019,4,0
단독주택값도 크게 올랐다,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=011&aid=0003206165,11,12
서울 아파트 전셋값 2주연속 보합…수도권은 약세 확산,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=001&aid=0009961406,2,4
"GS건설 '자이', 14년만에 부동산114 브랜드 종합대상 1위",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=003&aid=0008348309,0,0
서울 100억넘는 단독주택 용산 집중…상승률1위는 마포,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=003&aid=0008570720,0,0
"전국 민간아파트 평균 분양가 3.3㎡에 1,013만 원",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=056&aid=0010512567,0,0
내달부터 투기과열지구 청약 시 주의점은?,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=003&aid=0008149778,0,0
"마·용·성, 강남3구보다도 공시가 더 올랐다",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=018&aid=0004331011,1,3
압구정 아파트지구 통합개발 계획 또 '보류',https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=001&aid=0009403695,1,0
상반기 아파트값 가장 많이 오른 곳은 서울…부산 제쳐,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=001&aid=0009317004,64,90
"[집코노미] 뛰는 집값, 멈춘 분양가…""서울 분양 '로또'될 수 밖에""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=015&aid=0004005721,10,80
"지난해 건축 인허가 면적, 전년比 7.1% 감소",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=003&aid=0007824347,0,0
8월 수도권 아파트 1만7천가구 분양…전년비 24%↑,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=001&aid=0009414417,5,7
서울땅값 전월比 0.445%↑…성남수정 판교2테크노밸리 기대감 최고 상승폭,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=003&aid=0009308900,2,0
"HDC현대산업개발 ""올해 11개 단지, 1만5888세대 공급""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0004288333,2,0
[집코노미] 뒤늦게 아파트 당첨 취소 속출…청약시장에 무슨일이,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=015&aid=0004046240,56,87
올해 강남4구 입주물량 1만5614가구…2008년 이후 최대,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=003&aid=0008424857,4,1
"[2019 표준단독주택 공시가]공시가 산정, 시세기준으로 바꿔...고가 주택 더 ...",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=011&aid=0003493366,3,4
"""주택시장 위축 맞아?"" 전국 3.3㎡당 아파트값 역대 최고",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=001&aid=0009064965,6,0
"서울시, 미관지구 53년만에 폐지…경관지구 17개소 신설",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=016&aid=0001519085,0,0
정비사업 잇단 유찰 알고보니…까다로워진 입찰 기준 '탓',https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=119&aid=0002307283,1,1
HUG '고무줄 분양가' 논란…3년 만에 심사기준 바꾼다,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=015&aid=0004149546,2,7
내년 전국 새 아파트 35만 가구 공급…수도권이 20만 가구 차지,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=015&aid=0004066675,0,1
"'분양 대전'… 10대 건설사, 연말까지 2만7263가구 공급",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=018&aid=0004250893,0,0
"건설업계 ""청렴사회 구현하겠다""…2018 건설의 날 기념식",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=001&aid=0010163977,0,0
서울 광진구에도 폐기물처리시설 생긴다…2019년 완공,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=001&aid=0009734628,0,3
"""민간 분양가 상한제 영향으로 서울 신축 아파트 희소성 커져""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=015&aid=0004196034,4,17
"""정비사업 입찰 안내서 받는 값""…현장설명회 수십억 현금 논란",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=015&aid=0004203852,0,0
개발 공약 사라진 서울시장 선거…왜?,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=018&aid=0004098320,7,17
"어,어,어… 강남이 다시?",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=023&aid=0003451553,20,16
'헛 꿈'만 키우고…가을 '로또 분양' 물 건너가,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=015&aid=0004025692,5,1
"3기 신도시 발표, 불안한 서울 집값…어디로 튈까?",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=016&aid=0001532210,3,9
"[포커스] 재건축 '층수 제한', 출구는 없나",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=417&aid=0000194415,7,0
상한제 앞두고 밀어내기? 8~9월 분양 '큰 장' 선다,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=008&aid=0004268678,0,2
"진영 장관 후보자, 대치동 아파트 한번도 살지 않고 18억 차익",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=025&aid=0002893795,9,402
"분양가 더 옥죄는데 강남 평당 5000만원 육박, 어떻게",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=025&aid=0002913649,3,1
"8·2 부동산대책, 절반은 맞고 절반은 틀렸다",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=020&aid=0003163310,36,455
"김문수 ""박원순 7년간 7대 적폐 쌓여···F학점 또 뽑아선 안돼""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=162&oid=011&aid=0003320972,4,2
'상아2차' 평균 분양가 3.3㎡당 4750만원,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=015&aid=0004201540,3,1
서울 그린벨트·상업지역에 아파트 공급 확대 추진,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=052&aid=0001189570,2,6
서울 아파트 전셋값 2주 연속 보합…수도권은 약세 확산,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=055&aid=0000622890,0,0
[그린벨트 후폭풍]9·13 대책서 제외…서울 유효공급 대안은(종합),https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=277&aid=0004314865,5,8
상반기 아파트 전세 재계약 증액비용은 1천413만 원,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=056&aid=0010476511,0,0
[9월 4주 분양동향] 가을 풍성한 분양시장…전국 2789가구 청약,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=031&aid=0000509555,0,0
"부동산대책 비웃는 강남 집주인들, 골몰하는 '정부'",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=047&aid=0002174423,6,21
강북 아파트 4채 팔아야 강남서 1채 장만…10년새 양극화 더 심화,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=421&aid=0003549065,18,37
강남에서도… 전세금 돌려주려 빚냈다,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=023&aid=0003426364,8,2
2분기 강남3구 아파트 3000가구 분양,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=022&aid=0003352168,2,0
"시세 6억 이상 아파트는 공시가격 10% 이상 뛰었다, 3억 미만은 2.45% 하락",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=005&aid=0001181419,55,112
"""재초환 부활부터 9·13대책까지"" 올해 부동산시장, 10대 이슈는",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=277&aid=0004377080,3,2
구치소·집창촌까지 보존하겠다는 '박원순표 도시재생',https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=008&aid=0004296022,2,146
100억 넘는 서울 단독주택 21채…이건희 회장 자택은 지난해보다 40억 올라,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=032&aid=0002866992,15,8
올해 아파트 평균 청약경쟁률 13.91대 1…역대 최고치,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=366&aid=0000345592,0,0
서울 아파트 거래 '후끈'…분양권 거래 사상최대,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=001&aid=0009307036,49,111
[부동산] 여의도 ‘서울의 맨해튼’ 될까,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=037&aid=0000025583,2,29
"더 뜨거워진 분양시장…""새 아파트 공급 줄 것""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=015&aid=0004178181,0,3
[2019 표준단독주택가격] 전국 평균 9.13% 상승…서울 작년대비 17.75%,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=119&aid=0002307677,0,0
‘예외 대상’ 관리처분인가 단지 속도전… 일부선 일반분양 포기 검토도,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=081&aid=0003041733,0,0
"감정원 ""주택시장 하향 안정, 올해 매매 거래 15% 감소""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=055&aid=0000658105,0,0
시세 12억∼15억 아파트 공시가 가장 많이 올라…17.9% 급등,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=022&aid=0003358807,25,154
[토요워치]그린벨트 '금단의 땅'인가 '금맥의 땅'인가,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=011&aid=0003389903,73,515
6월 전국 2만9000여가구 입주…수도권 입주물량 크게 늘어,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=366&aid=0000369480,6,4
9.13대책 한달…전세시장은 `무덤덤`,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=029&aid=0002486116,0,0
"""택지지구 싫어요"" 들끓는 반대여론, 갈길 먼 공급확대",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=018&aid=0004186422,37,157
올 정비사업 분양물량 5만6천여가구…2000년 이후 최대,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=076&aid=0003198604,0,0
[저널리즘 토크쇼J] 부동산 시장 혼란 부추기는 언론보도,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=056&aid=0010622960,10,13
올해도 공급물량 늘린 건설업계…청약 흥행 가능할까,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=119&aid=0002305049,1,1
"상반기 아파트값, 가장 많이 오른 곳은?",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=057&aid=0001132221,0,1
내년 강남4구에 6800여가구 일반분양…전년比 25%↑,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=003&aid=0008365013,0,0
서울 아파트값 한주 새 0.39% 올라…2013년 이후 최대,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=055&aid=0000604549,0,0
"봄 성수기 분양시장 개막…전국서 1,900여 가구 분양",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=215&aid=0000607463,1,0
토지 공시지가 평균 9.5% 뛴다,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=081&aid=0002975395,0,3
"有주택자 ""막차잡자""…잔여분 청약 `후끈`",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0004287448,11,31
강남 집값 꺾였지만… 마포ㆍ용산 등 풍선효과,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=469&aid=0000275287,9,2
"""작년 아파트 가격 상승세, '버블' 아니다""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=001&aid=0008943048,103,0
[인물탐구] 재계 대표 '재무통' 하석주 롯데건설 사장,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=123&aid=0002176572,1,0
9월 민간아파트 분양가 3.3㎡당 1천13만원…전월비 0.53%↑,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=001&aid=0009610941,13,20
3월 1000가구 이상 대단지 봇물…1만6000여 가구 분양,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=020&aid=0003132096,0,0
"""집을 안 사는 게 아닌 '못 사는' 거에요"" [일상톡톡 플러스]",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=022&aid=0003344738,17,47
"부동산과 전면전 선포 ""최고 수준 단속"" 투기 잡힐까",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=214&aid=0000797095,12,9
올해 전국 평균 청약경쟁률 13.9대1…2008년 이후 최고,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=001&aid=0008757356,0,0
인구 줄어든 지역 내 새아파트 가격 상승률 높아,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0004407903,0,0
"""로또 아파트 잡자"" 10만 인파",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0004117255,10,5
과천·분당으로 옮겨 붙은 집값 상승 열기,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=005&aid=0001068707,11,41
"서울 아파트값, 10주 연속 '뚝'…전국 전셋값, 60주 연속 하락",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=015&aid=0004080158,1,0
"[집코노미] ""그럼에도 빅데이터는 지금 서울 집을 살 때라고 말한다""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=015&aid=0004067797,26,17
"[부동산Eye] 분양가상한제 칼 빼들었지만 2주째 뛰는 집값, 왜?",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=277&aid=0004528279,27,92
표준주택 이의신청 1599건 '봇물'…결국 소폭 내렸다,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=018&aid=0004298893,0,0
전국 땅값 10년來 최고 상승...제주 17.5%로 가장 많이 올라,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=011&aid=0003310458,0,0
"일반분양 3만 가구뿐…서울 집값 안정 효과 ""글쎄""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=015&aid=0004068181,3,17
투기과열지구 내 모든 아파트 불법청약 직권조사,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=016&aid=0001374469,4,8
"""가로수길 상권, 건물 잇는 구름다리 만들어 부활시킬 것""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=023&aid=0003438803,6,0
강남보다 더 올린 '마·용·성'… 종부세 아파트 56% 늘었다,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=023&aid=0003433013,34,124
"[모닝브리핑] 이춘재, 화성연쇄살인 9건에 5건 추가 자백…태풍 '미탁'에 강한...",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=015&aid=0004217465,0,2
"‘인 서울’ 갈망으로 서울 서남권 가격 상승, 경기도 교통 호재 가시화된 곳...",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=020&aid=0003212006,25,25
"옥수극동, ‘수직증축 리모델링’ 안전진단 통과",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=016&aid=0001436882,0,0
"4000세대 이상 대단지, 올해만 전국 7곳에서 나온다",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=009&aid=0004314159,0,0
서울 아파트값 내리고 단독주택값 '껑충',https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=277&aid=0004386463,4,2
[MT리포트] 을지면옥 철거논란… '8만 가구 공급' 어디로?,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=008&aid=0004162767,0,58
서울 아파트 분양가 작년보다 28% 급등,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=014&aid=0003673896,0,0
[규제폭탄에 찬바람 도는 분양시장] 서울 올해 신규 주택분양 반토막.. 공급부...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=014&aid=0004133613,3,2
하반기 서울 ‘로또분양’ 넘쳐난다,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=020&aid=0003164451,48,211
투기과열지구선 사업지연·소유기간 3년돼야 조합원 지위 양도,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=421&aid=0002892411,48,6
집값 바닥론에 강북 마저 고개들자…합동 점검 나선 김현미·박원순,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=029&aid=0002528526,4,87
"청약 막힌 1주택자 반발… ""집 넓히기 왜 막나""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=015&aid=0004011938,839,"3,546"
1분기 전국서 준공된 주택 15만4천호…역대 최대,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=001&aid=0010048273,1,1
'로또 청약' 다시 기지개 켜는 분양시장,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=011&aid=0003323645,0,4
"[수도권 주택공급 확대①] ""준신도시급 택지 고양·세곡·내곡 물망""",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=215&aid=0000679061,35,150
[2018년 공시가격 발표] 전국 공동주택 5.02% 올라…서울ㆍ세종 ‘高高’,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=016&aid=0001386836,0,0
전국에 38만674가구… 내년 물량 풀어도 분양 결과는 미지수,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=021&aid=0002376997,4,1
[2019표준지공시지가]명동 네이처리퍼블릭 16년째 '최고'…지난해보다 2배 상...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=119&aid=0002310861,0,0
"""상한제 전 분양"" 9월 서울서 5500가구…일반분양은 1000가구 남짓",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=277&aid=0004525677,1,0
반값 임대라더니…위치도 외관도 차별한 ‘강남 행복주택’,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=021&aid=0002386751,23,22
"""재산세 31일까지 납부하세요""…넘기면 3% 추가 부담",https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=102&oid=421&aid=0003483286,0,0
상반기 아파트 전세 재계약 증액비용은 1천413만원…2년전의 ⅓,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=001&aid=0009382334,3,8
서울 아파트값 2주째 상승…“강남3구 매수세 늘며 일제히 ↑”,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=018&aid=0004414220,10,8
‘의정부역 센트럴자이&위브캐슬’ 8월 분양,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=101&oid=008&aid=0004263434,0,0
